"SUBJECT_GROUPING_KEY","TERM_CODE","DEPARTMENT_CODE","DEPARTMENT_NAME","DEPARTMENT_FULL_NAME","SCHOOL_NAME","WAREHOUSE_LOAD_DATE"
"1992FA66.151","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.152","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.163","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.170","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.190","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.191","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.192","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.193","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.194","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.195","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.196","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.197","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.198","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.199","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.234","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.252","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.262","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.291","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.302","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.311","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.331","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.334","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.335","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.341","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.344","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.371","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.372","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.431","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.432","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.433","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.435","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.441","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.541","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.632","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.634","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.641","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.671","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.688","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.732","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.751","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.763","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.771","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.772","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.775","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.781","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.792","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.802","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.823","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.830","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.863","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.865","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.867","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.868","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.871","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.876","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.891","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.892","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.893","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.894","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.895","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.896","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.897","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.898","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.899","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.910","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.911","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.912","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.913","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.914","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.915","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.916","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.917","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.918","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.919","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.922","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.929","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.931","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.934","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.952","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.961","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.962","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.963","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.964","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.965","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.966","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.967","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.968","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.969","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.972","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.973","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.975","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.976","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.977","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.978","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.979","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.980","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.981","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.982","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.983","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.984","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.985","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.986","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.987","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.988","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.989","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.991","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.992","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.993","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.994","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.995","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.996","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.997","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.998","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.999","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.THG","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA66.THU","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA68.614","1992FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1992FA77.013","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.411","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.412","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.413","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.414","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.415","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.416","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.417","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.418","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.419","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.421","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.491","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.942","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.S25","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.THG","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA77.THU","1992FA","7","Biology","7-Biology","Science",28-OCT-24
"1992FA822.52","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.022","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.02X","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.044","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.242","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.276","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.282","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.286","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.312","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.322","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.324","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.382","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.391","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.392","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.399","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.512","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.614","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.624","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.710","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.712","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.872","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.910","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.914","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.923","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.942","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.S25","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.S63","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.S67","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.THG","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA88.THU","1992FA","8","Physics","8-Physics","Science",28-OCT-24
"1992FA96.863","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA96.865","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.021","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.027","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.363","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.373","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.382","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.520","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.591","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.602","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.631","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.641","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.891","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.911","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.912","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.913","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.914","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.915","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.916","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.921","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.931","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1992FA99.THG","1992FA","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1993FA11.103","1993FA","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1993FA26.021","1993FA","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1993FA66.021","1993FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1993FA66.THG","1993FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1993SP11.103","1993SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1993SP99.THG","1993SP","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1993SU11.982","1993SU","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1993SU99.THG","1993SU","9","Brain and Cognitive Sciences","9-Brain and Cognitive Sciences","Science",28-OCT-24
"1994FA11.103","1994FA","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994FA11.598","1994FA","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994FA26.021","1994FA","2","Mechanical Engineering","2-Mechanical Engineering","Engineering",28-OCT-24
"1994FA36.152","1994FA","3","Materials Science and Eng","3-Materials Science and Eng","Engineering",28-OCT-24
"1994FA66.003","1994FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1994FA66.021","1994FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1994FA66.152","1994FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1994FA66.241","1994FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1994FA66.244","1994FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1994FA66.542","1994FA","6","Electrical Eng & Computer Sci","6-Electrical Eng & Computer Sci","Engineering",28-OCT-24
"1994FA88.641","1994FA","8","Physics","8-Physics","Science",28-OCT-24
"1994FA88.S25","1994FA","8","Physics","8-Physics","Science",28-OCT-24
"1994SP101.12","1994SP","10","Chemical Engineering","10-Chemical Engineering","Engineering",28-OCT-24
"1994SP103.52","1994SP","10","Chemical Engineering","10-Chemical Engineering","Engineering",28-OCT-24
"1994SP105.22","1994SP","10","Chemical Engineering","10-Chemical Engineering","Engineering",28-OCT-24
"1994SP11.102","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.107","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.141","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.142","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.155","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.202","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.204","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.207","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.209","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.212","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.251","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.258","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.271","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.281","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.322","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.331","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.383","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.481","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.482","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.581","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.589","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.592","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.597","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.711","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.713","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.721","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.731","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.781","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.782","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.812","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.961","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.962","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.963","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.964","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.965","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.966","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.968","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.969","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.970","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.971","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.972","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.973","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.974","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.975","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.976","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
"1994SP11.977","1994SP","1","Civil and Environmental Eng","1-Civil and Environmental Eng","Engineering",28-OCT-24
