"ACADEMIC_YEAR","TERM_CODE","SUBJECT_ID","SUBJECT_CODE","SUBJECT_NUMBER","SOURCE_SUBJECT_ID","PRINT_SUBJECT_ID","IS_PRINTED_IN_BULLETIN","DEPARTMENT_CODE","DEPARTMENT_NAME","EFFECTIVE_TERM_CODE","SUBJECT_SHORT_TITLE","SUBJECT_TITLE","IS_VARIABLE_UNITS","LECTURE_UNITS","LAB_UNITS","PREPARATION_UNITS","TOTAL_UNITS","DESIGN_UNITS","GRADE_TYPE","GRADE_TYPE_DESC","GRADE_RULE","GRADE_RULE_DESC","HGN_CODE","HGN_DESC","HGN_EXCEPT","GIR_ATTRIBUTE","GIR_ATTRIBUTE_DESC","COMM_REQ_ATTRIBUTE","COMM_REQ_ATTRIBUTE_DESC","TUITION_ATTRIBUTE","TUITION_ATTRIBUTE_DESC","WRITE_REQ_ATTRIBUTE","WRITE_REQ_ATTRIBUTE_DESC","SUPERVISOR_ATTRIBUTE","SUPERVISOR_ATTRIBUTE_DESC","PREREQUISITES","SUBJECT_DESCRIPTION","JOINT_SUBJECTS","SCHOOL_WIDE_ELECTIVES","MEETS_WITH_SUBJECTS","EQUIVALENT_SUBJECTS","IS_OFFERED_THIS_YEAR","IS_OFFERED_FALL_TERM","IS_OFFERED_IAP","IS_OFFERED_SPRING_TERM","IS_OFFERED_SUMMER_TERM","FALL_INSTRUCTORS","SPRING_INSTRUCTORS","STATUS_CHANGE","LAST_ACTIVITY_DATE","WAREHOUSE_LOAD_DATE","MASTER_SUBJECT_ID","HASS_ATTRIBUTE","HASS_ATTRIBUTE_DESC","TERM_DURATION","GLOBAL_REGIONS","GLOBAL_COUNTRIES","ON_LINE_PAGE_NUMBER","SECTION_ID","IS_MASTER_SECTION","IS_LECTURE_SECTION","IS_LAB_SECTION","IS_RECITATION_SECTION","IS_DESIGN_SECTION","RESPONSIBLE_FACULTY_NAME","RESPONSIBLE_FACULTY_MIT_ID","MEET_TIME","MEET_PLACE"
"2003","2003FA","SP.311","SP","311","SP.311","SP.311","Y","CON","Concourse","1997FA","Concourse Program","Concourse Program","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","R01","N","N","N","Y","N","Butters, Cheryl","900006576","MW2","16-160"
"2003","2003FA","SP.311","SP","311","SP.311","SP.311","Y","CON","Concourse","1997FA","Concourse Program","Concourse Program","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","L03","N","Y","N","N","N","Butters, Cheryl","900006576","TR10","16-160"
"2003","2003FA","SP.311","SP","311","SP.311","SP.311","Y","CON","Concourse","1997FA","Concourse Program","Concourse Program","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","L02","N","Y","N","N","N","Butters, Cheryl","900006576","MW11.30-1","16-160"
"2003","2003FA","SP.311","SP","311","SP.311","SP.311","Y","CON","Concourse","1997FA","Concourse Program","Concourse Program","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","R05","N","N","N","Y","N","Butters, Cheryl","900006576","MW2","36-112"
"2003","2003FA","SP.311","SP","311","SP.311","SP.311","Y","CON","Concourse","1997FA","Concourse Program","Concourse Program","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","L04","N","Y","N","N","N","Butters, Cheryl","900006576","TR1,F2","16-160"
"2003","2003FA","SP.311","SP","311","SP.311","SP.311","Y","CON","Concourse","1997FA","Concourse Program","Concourse Program","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","R03","N","N","N","Y","N","Butters, Cheryl","900006576","TR11","16-160"
"2003","2003SP","SP.311","SP","311","SP.311","SP.311","Y","CON","Concourse","1997FA","Concourse Program","Concourse Program","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Butters, Cheryl","900006576","MW1","16-160"
"2003","2003FA","SP.311","SP","311","SP.311","SP.311","Y","CON","Concourse","1997FA","Concourse Program","Concourse Program","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Butters, Cheryl","900006576","",""
"2003","2003SP","SP.311","SP","311","SP.311","SP.311","Y","CON","Concourse","1997FA","Concourse Program","Concourse Program","Y",0,0,0,0,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Butters, Cheryl","900006576","",""
"2003","2003JA","SP.754","SP","754","SP.754","SP.754","N","EDG","Edgerton Center","1997FA","Research Information Retrieval","Research Information Retrieval","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2003","2003JA","17.901","17","901","17.901","17.901","Y","17","Political Science","2003FA","Pol Sci Internship & Research","Political Science Internship and Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","C. Stewart","C. Stewart","",08-APR-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2003","2003FA","17.901","17","901","17.901","17.901","Y","17","Political Science","2003FA","Pol Sci Internship & Research","Political Science Internship and Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","C. Stewart","C. Stewart","",08-APR-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Weiner, Tobie","900023499","",""
"2003","2003SP","17.901","17","901","17.901","17.901","Y","17","Political Science","2003FA","Pol Sci Internship & Research","Political Science Internship and Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","C. Stewart","C. Stewart","",08-APR-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Weiner, Tobie","900023499","",""
"2003","2003FA","17.901","17","901","17.901","17.901","Y","17","Political Science","2003FA","Pol Sci Internship & Research","Political Science Internship and Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","C. Stewart","C. Stewart","",08-APR-02,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Weiner, Tobie","900023499","T EVE (7-8.30 PM)","E51-385"
"2003","2003SP","17.901","17","901","17.901","17.901","Y","17","Political Science","2003FA","Pol Sci Internship & Research","Political Science Internship and Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","C. Stewart","C. Stewart","",08-APR-02,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Weiner, Tobie","900023499","T EVE (7-8.30 PM)","E51-393"
"2003","2003SU","21W.NIV","21W","NIV","21W.NIV","21W.NIV","N","21W","Writing & Humanistic Studies","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004FA","22.NIV","22","NIV","22.NIV","22.NIV","N","22","Nuclear Engineering","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004SU","22.NIV","22","NIV","22.NIV","22.NIV","N","22","Nuclear Engineering","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004FA","13.NIV","13","NIV","13.NIV","13.NIV","N","13","Ocean Engineering","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004SP","13.NIV","13","NIV","13.NIV","13.NIV","N","13","Ocean Engineering","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004SU","13.NIV","13","NIV","13.NIV","13.NIV","N","13","Ocean Engineering","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004JA","13.NIV","13","NIV","13.NIV","13.NIV","N","13","Ocean Engineering","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004JA","17.919","17","919","17.919","17.912, 17.914, 17.916919","Y","17","Political Science","1994FA","Spec Topics: Political Science","Special Topics in Political Science","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","R. J. Samuels","R. J. Samuels","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004FA","17.906","17","906","17.906","17.906","N","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Sarat, Austin","900057527","",""
"2004","2004SP","17.906","17","906","17.906","17.906","N","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Sarat, Austin","900057527","",""
"2004","2004FA","17.906","17","906","17.906","17.906","N","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","R01","N","N","N","Y","N","Sarat, Austin","900057527","*TO BE ARRANGED",""
"2004","2004FA","17.906","17","906","17.906","17.906","N","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Sarat, Austin","900057527","F1-3","E51-385"
"2004","2004SP","17.906","17","906","17.906","17.906","N","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Sarat, Austin","900057527","M1-3","E51-390"
"2004","2004SP","17.906","17","906","17.906","17.906","N","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","R01","N","N","N","Y","N","Sarat, Austin","900057527","*TO BE ARRANGED",""
"2004","2004FA","17.907","17","907","17.907","17.907","Y","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",12-OCT-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Weiner, Tobie","900023499","",""
"2004","2004SP","17.907","17","907","17.907","17.907","Y","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",12-OCT-05,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Weiner, Tobie","900023499","",""
"2004","2004FA","17.907","17","907","17.907","17.907","Y","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",12-OCT-05,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Weiner, Tobie","900023499","R1-3","E25-117"
"2004","2004FA","17.908","17","908","17.908","17.908","N","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Weiner, Tobie","900023499","",""
"2004","2004SP","17.908","17","908","17.908","17.908","N","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Weiner, Tobie","900023499","",""
"2004","2004JA","17.909","17","909","17.909","17.909","N","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004SP","17.909","17","909","17.909","17.909","N","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Weiner, Tobie","900023499","",""
"2004","2004SP","17.909","17","909","17.909","17.909","N","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Weiner, Tobie","900023499","W EVE (7-9 PM)","E51-390"
"2004","2004FA","17.910","17","910","17.910","17.910","N","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Weiner, Tobie","900023499","",""
"2004","2004SP","17.910","17","910","17.910","17.910","N","17","Political Science","1989FA","Reading Seminar in Soc Science","Reading Seminar in Social Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Weiner, Tobie","900023499","",""
"2004","2004SU","21A.NIV","21A","NIV","21A.NIV","21A.NIV","N","21A","Anthropology","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","","21A.12","21A","12","21A.12","21A.12","N","21A","Anthropology","2002FA","Plutonium & Other Actinide Ele","Plutonium and other Actinide Elements: What's Going on at the Bottom of the Periodic Table","N",2,0,4,6,0,"L","Letter graded","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","K. Czerwinski","K. Czerwinski","",23-JAN-06,28-OCT-24,"","","","","","","","","","","","","","","","",""
"2004","","21F.NIV","21F","NIV","21F.NIV","21F.NIV","N","21F","Global Studies & Languages","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","","","","","","","","","",""
"2004","","21F.THT","21F","THT","21F.THT","21F.ThT","N","21F","Global Studies & Languages","1996FA","FL&L Pre-Thesis Tutorial","FL&L Pre-Thesis Tutorial","N",1,0,5,6,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","","","","","","","","","",""
"2004","2004FA","21F.910","21F","910","21F.910","21F.910","Y","21F","Global Studies & Languages","2002FA","Spec Top: Foreign Lang & Lit","Special Topics in Foreign Languages and Literatures","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","De Courtivron, Isabelle","900029600","",""
"2004","","SP.799","SP","799","SP.799","SP.799","N","EDG","Edgerton Center","1995FA","People Power","People Power","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","","","","","","","","","",""
"2004","","SP.768","SP","768","SP.768","SP.768","N","EDG","Edgerton Center","2003FA","Making Things Happen: Leading","Making Things Happen: Leading with Style","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","","","","","","","","","",""
"2004","","SP.769","SP","769","SP.769","SP.769","Y","EDG","Edgerton Center","2003FA","Photovoltaic Solar Energy Sys","Photovoltaic Solar Energy Systems","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",12-AUG-04,28-OCT-24,"","","","","","","","","","","","","","","","",""
"2004","","SP.770","SP","770","SP.770","SP.770","N","EDG","Edgerton Center","2003FA","Sports Product Development","Sports Product Development","N",3,0,3,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","N","N","Y","N","M. Drela","M. Drela","",25-OCT-02,28-OCT-24,"","","","","","","","","","","","","","","","",""
"2004","","SP.772","SP","772","SP.772","SP.772","N","EDG","Edgerton Center","2003FA","Internet Tech Loc&Glob Commun","Internet Technology in Local and Global Communities","N",3,0,3,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","N","N","Y","N","A. Nevins","A. Nevins","",25-OCT-02,28-OCT-24,"","","","","","","","","","","","","","","","",""
"2004","","SP.759","SP","759","SP.759","SP.759","N","EDG","Edgerton Center","1995FA","Lego Robotics","Lego Robotics","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","","","","","","","","","",""
"2004","","SP.761","SP","761","SP.761","SP.761","N","EDG","Edgerton Center","2002FA","Solar Cars","Solar Cars","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","J. Bales","J. Bales","",01-SEP-02,28-OCT-24,"","","","","","","","","","","","","","","","",""
"2004","2004SU","CMS.NIV","CMS","NIV","CMS.NIV","CMS.NIV","N","CMS","Comparative Media Studies","2003FA","Visting Student Research","Visiting Student Research","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",01-SEP-02,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004FA","SP.766","SP","766","SP.766","SP.766","N","EDG","Edgerton Center","2003FA","Design & Build: Real Solutions","Design and Build: Real Solutions to Dorm Room Space Constraints","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",12-AUG-04,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2004","2004FA","SP.766","SP","766","SP.766","SP.766","N","EDG","Edgerton Center","2003FA","Design & Build: Real Solutions","Design and Build: Real Solutions to Dorm Room Space Constraints","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",12-AUG-04,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","","","M3-5","HOBBYSHP"
"2004","","SP.767","SP","767","SP.767","SP.767","N","EDG","Edgerton Center","2003FA","Balancing Scales: Getting","Balancing the Scales: Getting the Most Out of Your Freshman Year","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","","","","","","","","","",""
"2004","","SP.758","SP","758","SP.758","SP.758","N","EDG","Edgerton Center","1995FA","Real-World Electronics","Real-World Electronics","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","N","N","Y","N","","","",01-SEP-02,28-OCT-24,"","","","","","","","","","","","","","","","",""
"2005","2005FA","2.993","2","993","2.993","2.993","N","2","Mechanical Engineering","1994FA","Special Topics in Mech Eng","Special Topics in Mech Eng","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",30-OCT-03,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Cravalho, Ernest","900029022","",""
"2005","2005SP","2.993","2","993","2.993","2.993","N","2","Mechanical Engineering","1994FA","Special Topics in Mech Eng","Special Topics in Mech Eng","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",30-OCT-03,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Cravalho, Ernest","900029022","",""
"2005","2005FA","2.994","2","994","2.994","2.994","N","2","Mechanical Engineering","1994FA","Special Topics in Mech Eng","Special Topics in Mech Eng","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",30-OCT-03,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Cravalho, Ernest","900029022","",""
"2005","2005SP","2.994","2","994","2.994","2.994","N","2","Mechanical Engineering","1994FA","Special Topics in Mech Eng","Special Topics in Mech Eng","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",30-OCT-03,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Cravalho, Ernest","900029022","",""
"2005","2005SP","5.81","5","81","5.81","5.81","Y","5","Chemistry","2001FA","Special Topics I","Special Topics I","N",3,0,9,12,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","Staff","Staff","",12-JAN-06,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2005","2005JA","9.97","9","97","9.97","9.97","N","9","Brain and Cognitive Sciences","2005FA","Independent Activities","Independent Activities","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","N","Y","N","N","Consult M. Potter","Consult M. Potter","",24-NOV-03,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2005","2005JA","9.98","9","98","9.98","9.98","N","9","Brain and Cognitive Sciences","2005FA","Independent Activities","Independent Activities","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","N","Y","N","N","Consult M. Potter","Consult M. Potter","",24-NOV-03,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Gibson, E","900020963","",""
"2005","2005FA","9.NIV","9","NIV","9.NIV","9.NIV","N","9","Brain and Cognitive Sciences","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",30-OCT-03,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2005","2005SU","9.NIV","9","NIV","9.NIV","9.NIV","N","9","Brain and Cognitive Sciences","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",30-OCT-03,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2005","2005SP","9.NIV","9","NIV","9.NIV","9.NIV","N","9","Brain and Cognitive Sciences","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",30-OCT-03,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Miller, Earl","900039728","",""
