"FUND_CENTER_KEY","FUND_CENTER_ID","FUND_CENTER_NAME","FUND_CENTER_ID_LEVEL1","FUND_CENTER_NAME_LEVEL1","FUND_CENTER_ID_LEVEL2","FUND_CENTER_NAME_LEVEL2","FUND_CENTER_ID_LEVEL3","FUND_CENTER_NAME_LEVEL3","FUND_CENTER_ID_LEVEL4","FUND_CENTER_NAME_LEVEL4","FUND_CENTER_ID_LEVEL5","FUND_CENTER_NAME_LEVEL5","FUND_CENTER_ID_LEVEL6","FUND_CENTER_NAME_LEVEL6","FUND_CENTER_ID_LEVEL7","FUND_CENTER_NAME_LEVEL7","FUND_CENTER_ID_LEVEL8","FUND_CENTER_NAME_LEVEL8","FUND_CENTER_ID_LEVEL9","FUND_CENTER_NAME_LEVEL9","FUND_CENTER_ID_LEVEL10","FUND_CENTER_NAME_LEVEL10","WAREHOUSE_LOAD_DATE"
"106030","106030","GO - OSATT - CATALYSTS P401943","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100719","OSATT - CATALYSTS P401943","106030","GO - OSATT - CATALYSTS P401943","","","","","","","","","","",28-OCT-24
"400639","400639","DH-RELIGIOUS LIFE","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100054","CHAPLAINS","400639","DH-RELIGIOUS LIFE","","","","","","","","","","",28-OCT-24
"400421","400421","DN-DEAN SCHOOL OF SCIENCE P150000","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100121","DEAN/SCHOOL OF SCIENCE","400421","DN-DEAN SCHOOL OF SCIENCE P150000","","","","","","","","","","",28-OCT-24
"401051","401051","DH-CTR FOR ENVIRO HEALTH SCIENCE","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100153","CENTER FOR ENVIRONMENTAL HEALTH SCIENCES","401051","DH-CTR FOR ENVIRO HEALTH SCIENCE","","","","","","","","","","",28-OCT-24
"205826","205826","HASTINGS /DANIEL CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205826","HASTINGS /DANIEL CMI P400900","","","","","","","","","","",28-OCT-24
"205871","205871","MYERS /STEWART C","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205871","MYERS /STEWART C","","","","","","","","","","",28-OCT-24
"101252","101252","GO-GENERAL & ADMIN P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","101251","GO-TECHNOLOGY REVIEW P876000","101252","GO-GENERAL & ADMIN P876000","","","","","","","","","","",28-OCT-24
"102008","102008","GNO-DEAN/SCHOOL OF ARCHITECTURE P030000","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100053","DEAN/SCHL OF ARCHITECT & PLANING P030000","102008","GNO-DEAN/SCHOOL OF ARCHITECTURE P030000","","","","","","","","","","",28-OCT-24
"102116","102116","GNO-ARCHITECTURE P031000","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100046","ARCHITECTURE P031000","102116","GNO-ARCHITECTURE P031000","","","","","","","","","","",28-OCT-24
"102161","102161","GNO-SCI TECH & SOCIETY PROGRAM P097000","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100094","PROGRAM IN SCIENCE, TECH, AND SOCIETY","102161","GNO-SCI TECH & SOCIETY PROGRAM P097000","","","","","","","","","","",28-OCT-24
"400298","400298","DH-INACTIVE P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","400297","DH-TECHNOLOGY REVIEW P876000","400298","DH-INACTIVE P876000","","","","","","","","","","",28-OCT-24
"106031","106031","GO - OSATT - SRATEGIC TRANS P401941","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100717","OSATT-STRATEGIC TRANSACTIONS P401941","106031","GO - OSATT - SRATEGIC TRANS P401941","","","","","","","","","","",28-OCT-24
"203403","203403","PI-LAB FOR INFO & DECISION SYS P068700","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100065","LAB FOR INFORMATION & DECISION SYSTEMS","203403","PI-LAB FOR INFO & DECISION SYS P068700","","","","","","","","","","",28-OCT-24
"103800","103800","GO - MORNINGSIDE ACADEMY FOR DESIGN","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100780","Morningside Academy for Design P030300","103800","GO - MORNINGSIDE ACADEMY FOR DESIGN","","","","","","","","","","",28-OCT-24
"206907","206907","PI-SPECTROSCOPY LABORATORY P159500","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100577","SPECTROSCOPY LABORATORY P159500","206907","PI-SPECTROSCOPY LABORATORY P159500","","","","","","","","","","",28-OCT-24
"400251","400251","DH-CHEMICAL ENGINEERING P062000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100056","CHEMICAL ENGINEERING P062000","400251","DH-CHEMICAL ENGINEERING P062000","","","","","","","","","","",28-OCT-24
"205827","205827","HATTON /TA CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205827","HATTON /TA CMI P400900","","","","","","","","","","",28-OCT-24
"205872","205872","ROSS /CAROLINE A CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205872","ROSS /CAROLINE A CMI P400900","","","","","","","","","","",28-OCT-24
"221520","221520","PI - MIT-AMAZON SCIENCE HUB P065014","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100775","MIT-AMAZON SCIENCE HUB","221520","PI - MIT-AMAZON SCIENCE HUB P065014","","","","","","","","","","",28-OCT-24
"100065","100065","LAB FOR INFORMATION & DECISION SYSTEMS","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100065","LAB FOR INFORMATION & DECISION SYSTEMS","","","","","","","","","","","","",28-OCT-24
"403320","403320","DH - SERC P060053","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100643","SOCIAL & ETHICAL RESPONSIBILITY IN COMP.","403320","DH - SERC P060053","","","","","","","","","","",28-OCT-24
"100173","100173","LIST VISUAL ARTS CENTER P401812","100000","PRESIDENT","100001","PROVOST AREA","100021","ASSOC PROVOST FOR THE ARTS","100173","LIST VISUAL ARTS CENTER P401812","","","","","","","","","","","","",28-OCT-24
"101037","101037","GO-MIT MUSEUM P401811","100000","PRESIDENT","100001","PROVOST AREA","100021","ASSOC PROVOST FOR THE ARTS","100174","MUSEUM","101037","GO-MIT MUSEUM P401811","","","","","","","","","","",28-OCT-24
"101253","101253","GO-MIT NEWS P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","101251","GO-TECHNOLOGY REVIEW P876000","101253","GO-MIT NEWS P876000","","","","","","","","","","",28-OCT-24
"100452","100452","UNDERGRAD PRACTICE OP PROGRAM P060900","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100452","UNDERGRAD PRACTICE OP PROGRAM P060900","","","","","","","","","","","","",28-OCT-24
"100560","100560","PROGRAM IN POLYMER SCIENCES & TECHNOLOGY","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100560","PROGRAM IN POLYMER SCIENCES & TECHNOLOGY","","","","","","","","","","","","",28-OCT-24
"102162","102162","GNO-PROGRAM IN ART CULTURE & TECH P03800","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100051","PROGRAM IN ART CULTURE & TECHNOLOGY","102162","GNO-PROGRAM IN ART CULTURE & TECH P03800","","","","","","","","","","",28-OCT-24
"102054","102054","GNO-INSTITUTE FOR SOLDIER NANOTECHNOLOG","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100548","INSTITUTE FOR SOLDIER NANOTECH P417000","102054","GNO-INSTITUTE FOR SOLDIER NANOTECHNOLOG","","","","","","","","","","",28-OCT-24
"106032","106032","GO - OSATT - ALLIANCE MANAGEMENT P401942","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100718","OSATT - ALLIANCE MANAGEMENT P401942","106032","GO - OSATT - ALLIANCE MANAGEMENT P401942","","","","","","","","","","",28-OCT-24
"100731","100731","Office of Engineering Outreach Program","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100731","Office of Engineering Outreach Program","","","","","","","","","","","","",28-OCT-24
"106140","106140","GO - GRAD JUNCTION","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","120010","GRAD JUNCTION","106140","GO - GRAD JUNCTION","","","","","","","","","","",28-OCT-24
"101425","101425","GO-AAE P061000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100055","AERONAUTICS & ASTRONAUTICS ENGINEERING","101425","GO-AAE P061000","","","","","","","","","","",28-OCT-24
"101038","101038","GO-CIVIL ENVIRONMENTAL ENGINEER P063000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100057","CIVIL & ENVIROMENTAL ENGINEERING P063000","101038","GO-CIVIL ENVIRONMENTAL ENGINEER P063000","","","","","","","","","","",28-OCT-24
"205828","205828","HENDERSON /REBECCA CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205828","HENDERSON /REBECCA CMI P400900","","","","","","","","","","",28-OCT-24
"205873","205873","PLUMB /RAYMOND A CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205873","PLUMB /RAYMOND A CMI P400900","","","","","","","","","","",28-OCT-24
"100732","100732","MIT QUEST FOR INTELIGENCE P065012","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100732","MIT QUEST FOR INTELIGENCE P065012","","","","","","","","","","","","",28-OCT-24
"100174","100174","MUSEUM","100000","PRESIDENT","100001","PROVOST AREA","100021","ASSOC PROVOST FOR THE ARTS","100174","MUSEUM","","","","","","","","","","","","",28-OCT-24
"101209","101209","GO-MITES P060700","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100592","SCHOOL OF ENGINEERING-MITES P060700","101209","GO-MITES P060700","","","","","","","","","","",28-OCT-24
"100066","100066","BIOTECH. PROCESS ENGINEERING CTR P068800","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100066","BIOTECH. PROCESS ENGINEERING CTR P068800","","","","","","","","","","","","",28-OCT-24
"101254","101254","GO-NATIONAL EDITORIAL P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","101251","GO-TECHNOLOGY REVIEW P876000","101254","GO-NATIONAL EDITORIAL P876000","","","","","","","","","","",28-OCT-24
"100453","100453","MCGOVERN INSTITUTE P400600","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100453","MCGOVERN INSTITUTE P400600","","","","","","","","","","","","",28-OCT-24
"102118","102118","GNO-LFEE P320000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100139","LAB FOR ENERGY AND THE ENVIRONMENT","102118","GNO-LFEE P320000","","","","","","","","","","",28-OCT-24
"103630","103630","GO - SUPPLY CHAIN MANAGEMENT PROGRAM","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100645","SUPPLY CHAIN MANAGEMENT PROGRAM P069501","103630","GO - SUPPLY CHAIN MANAGEMENT PROGRAM","","","","","","","","","","",28-OCT-24
"403150","403150","DH - REGISTRAR","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100670","REGISTRAR","403150","DH - REGISTRAR","","","","","","","","","","",28-OCT-24
"202370","202370","PI-MEDIA LAB P039000","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100052","MEDIA LAB P039000","202370","PI-MEDIA LAB P039000","","","","","","","","","","",28-OCT-24
"205502","205502","PI-ESI P401511","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100037","EARTH SYSTEM INITIATIVE P401511","205502","PI-ESI P401511","","","","","","","","","","",28-OCT-24
"101364","101364","GO-STUDENT SERVICES I/T","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100226","STUDENT SERVICES INFORMATION TECHNOLOGY","101364","GO-STUDENT SERVICES I/T","","","","","","","","","","",28-OCT-24
"202976","202976","PI-PROGRAM IN ART CULTUR & TECH P038000","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100051","PROGRAM IN ART CULTURE & TECHNOLOGY","202976","PI-PROGRAM IN ART CULTUR & TECH P038000","","","","","","","","","","",28-OCT-24
"402180","402180","DH - J-CLINIC P060051","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100760","J-CLINIC P060051","402180","DH - J-CLINIC P060051","","","","","","","","","","",28-OCT-24
"205829","205829","KNIGHT /TERRY CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205829","KNIGHT /TERRY CMI P400900","","","","","","","","","","",28-OCT-24
"205875","205875","STRAGGAS /JOANNE CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205875","STRAGGAS /JOANNE CMI P400900","","","","","","","","","","",28-OCT-24
"2220125","2220125","PI - SERC P060053","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100643","SOCIAL & ETHICAL RESPONSIBILITY IN COMP.","2220125","PI - SERC P060053","","","","","","","","","","",28-OCT-24
"101255","101255","GO-ISSUES P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","101251","GO-TECHNOLOGY REVIEW P876000","101255","GO-ISSUES P876000","","","","","","","","","","",28-OCT-24
"100067","100067","LAB FOR ELECTROMAGNETIC & ELECTRONIC SYS","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100067","LAB FOR ELECTROMAGNETIC & ELECTRONIC SYS","","","","","","","","","","","","",28-OCT-24
"101750","101750","GO-CS3 P159400","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100715","CTR FOR SUSTAINABILITY SCIENCE & STRATEG","101750","GO-CS3 P159400","","","","","","","","","","",28-OCT-24
"100020","100020","GRADUATE SCHOOL OFFICE","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100020","GRADUATE SCHOOL OFFICE","","","","","","","","","","","","",28-OCT-24
"100176","100176","DOCUMENT SERVICES","100000","PRESIDENT","100001","PROVOST AREA","100022","LIBRARIES","100176","DOCUMENT SERVICES","","","","","","","","","","","","",28-OCT-24
"101256","101256","GO-ADVERTISING P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","101251","GO-TECHNOLOGY REVIEW P876000","101256","GO-ADVERTISING P876000","","","","","","","","","","",28-OCT-24
"101319","101319","GO-LFEE P320000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100139","LAB FOR ENERGY AND THE ENVIRONMENT","101319","GO-LFEE P320000","","","","","","","","","","",28-OCT-24
"100626","100626","SINGAPORE-MIT ALLIANCE RES & TECH P40186","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100626","SINGAPORE-MIT ALLIANCE RES & TECH P40186","","","","","","","","","","","","",28-OCT-24
"100175","100175","DEPARTMENT OF THE LIBRARIES","100000","PRESIDENT","100001","PROVOST AREA","100022","LIBRARIES","100175","DEPARTMENT OF THE LIBRARIES","","","","","","","","","","","","",28-OCT-24
"103028","103028","GO-NUCLEAR REACTOR LABORATORY P264000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100606","NUCLEAR REACTOR LABORATORY P264000","103028","GO-NUCLEAR REACTOR LABORATORY P264000","","","","","","","","","","",28-OCT-24
"400037","400037","DH-PARKING & TRANSPORTATION","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100250","PARKING & TRANSPORTATION","400037","DH-PARKING & TRANSPORTATION","","","","","","","","","","",28-OCT-24
"207600","207600","PI - CENTER FOR REAL ESTATE P033000","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100050","CENTER FOR REAL ESTATE","207600","PI - CENTER FOR REAL ESTATE P033000","","","","","","","","","","",28-OCT-24
"400038","400038","DEAN-SCHOOL OF ARCHITECTURE P030000","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100053","DEAN/SCHL OF ARCHITECT & PLANING P030000","400038","DEAN-SCHOOL OF ARCHITECTURE P030000","","","","","","","","","","",28-OCT-24
"100670","100670","REGISTRAR","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100670","REGISTRAR","","","","","","","","","","","","",28-OCT-24
"401055","401055","DH - STUDENT SUPPORT SERVICES","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100227","STUDENT SUPPORT SERVICES P441200","401055","DH - STUDENT SUPPORT SERVICES","","","","","","","","","","",28-OCT-24
"100733","100733","MIT.NANO P417200","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100733","MIT.NANO P417200","","","","","","","","","","","","",28-OCT-24
"100671","100671","OFFICE OF THE VICE CHANCELLOR","100000","PRESIDENT","100001","PROVOST AREA","100671","OFFICE OF THE VICE CHANCELLOR","","","","","","","","","","","","","","",28-OCT-24
"100284","100284","MIT PRESS","100000","PRESIDENT","100001","PROVOST AREA","100284","MIT PRESS","","","","","","","","","","","","","","",28-OCT-24
"100780","100780","Morningside Academy for Design P030300","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100780","Morningside Academy for Design P030300","","","","","","","","","","","","",28-OCT-24
"202000","202000","PI-LIST VISUAL ARTS CTR P401812","100000","PRESIDENT","100001","PROVOST AREA","100021","ASSOC PROVOST FOR THE ARTS","100173","LIST VISUAL ARTS CENTER P401812","202000","PI-LIST VISUAL ARTS CTR P401812","","","","","","","","","","",28-OCT-24
"100069","100069","CENTER FOR TRANSPORTATION & LOGISTICS","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100069","CENTER FOR TRANSPORTATION & LOGISTICS","","","","","","","","","","","","",28-OCT-24
"101257","101257","GO-MARKETING P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","101251","GO-TECHNOLOGY REVIEW P876000","101257","GO-MARKETING P876000","","","","","","","","","","",28-OCT-24
"101473","101473","GO-RELIGIOUS LIFE","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100054","CHAPLAINS","101473","GO-RELIGIOUS LIFE","","","","","","","","","","",28-OCT-24
"102010","102010","GNO-GLOBAL STUDIES & LANGUAGES","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100085","GLOBAL STUDIES & LANGUAGES","102010","GNO-GLOBAL STUDIES & LANGUAGES","","","","","","","","","","",28-OCT-24
"100627","100627","GORDON LEADERSHIP PROGRAM P061350","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100627","GORDON LEADERSHIP PROGRAM P061350","","","","","","","","","","","","",28-OCT-24
"400750","400750","DH-CAMBRIDGE-MIT INSTITUTE P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","400750","DH-CAMBRIDGE-MIT INSTITUTE P400900","","","","","","","","","","","","",28-OCT-24
"403108","403108","DH - OFFICE OF EXPERIENTIAL LEARNING","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100657","OFFICE OF EXPERIENTIAL LEARNING","403108","DH - OFFICE OF EXPERIENTIAL LEARNING","","","","","","","","","","",28-OCT-24
"100672","100672","UNDERGRADUATE ADVISING AND PROGRAMS AREA","100000","PRESIDENT","100001","PROVOST AREA","100671","OFFICE OF THE VICE CHANCELLOR","100672","UNDERGRADUATE ADVISING AND PROGRAMS AREA","","","","","","","","","","","","",28-OCT-24
"404017","404017","DH - GRADEL P061250","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100799","GRAD PROGRAM IN ENGINEERING LEADERSHIP","404017","DH - GRADEL P061250","","","","","","","","","","",28-OCT-24
"100177","100177","DEPT ADMIN & LABORATORY DIRECTORS","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100177","DEPT ADMIN & LABORATORY DIRECTORS","","","","","","","","","","","","",28-OCT-24
"100021","100021","ASSOC PROVOST FOR THE ARTS","100000","PRESIDENT","100001","PROVOST AREA","100021","ASSOC PROVOST FOR THE ARTS","","","","","","","","","","","","","","",28-OCT-24
"208340","208340","PI-MIT-SUTD COLLABORATION","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100543","MIT-SUTD COLLABORATION","208340","PI-MIT-SUTD COLLABORATION","","","","","","","","","","",28-OCT-24
"209141","209141","PI - MASDAR P401800","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100544","MASDAR INSTITUTE P401800","209141","PI - MASDAR P401800","","","","","","","","","","",28-OCT-24
"203453","203453","PI-CTR FOR CANCER RESEARCH P159700","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100119","CENTER FOR CANCER RESEARCH","203453","PI-CTR FOR CANCER RESEARCH P159700","","","","","","","","","","",28-OCT-24
"400148","400148","DH-EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","400148","DH-EECS P064000","","","","","","","","","","",28-OCT-24
"400535","400535","DH-OCEAN ENGINEERING P067000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100062","OCEAN ENGINEERING P067000","400535","DH-OCEAN ENGINEERING P067000","","","","","","","","","","",28-OCT-24
"403091","403091","DH - ACADEMIC SERVICES P441420","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100652","ACADEMIC SERVICES","403091","DH - ACADEMIC SERVICES P441420","","","","","","","","","","",28-OCT-24
"100130","100130","INSTITUTE PROFESSORS P010000","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100130","INSTITUTE PROFESSORS P010000","","","","","","","","","","","","",28-OCT-24
"101258","101258","GO-CIRCULATION P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","101251","GO-TECHNOLOGY REVIEW P876000","101258","GO-CIRCULATION P876000","","","","","","","","","","",28-OCT-24
"101753","101753","GO-ESI P401511","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100037","EARTH SYSTEM INITIATIVE P401511","101753","GO-ESI P401511","","","","","","","","","","",28-OCT-24
"400751","400751","DH-NATIONAL COMPETITIVENESS NETWORK","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","400750","DH-CAMBRIDGE-MIT INSTITUTE P400900","400751","DH-NATIONAL COMPETITIVENESS NETWORK","","","","","","","","","","",28-OCT-24
"403109","403109","DH - OFFICE OF FACULTY SUPPORT P445000","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100658","Faculty & Curriculum Support P445000","403109","DH - OFFICE OF FACULTY SUPPORT P445000","","","","","","","","","","",28-OCT-24
"100673","100673","SOLVE P401874","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100673","SOLVE P401874","","","","","","","","","","","","",28-OCT-24
"220010","220010","PI - SOLVE P401874","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100673","SOLVE P401874","220010","PI - SOLVE P401874","","","","","","","","","","",28-OCT-24
"401660","401660","DH - SOLVE P401874","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100673","SOLVE P401874","401660","DH - SOLVE P401874","","","","","","","","","","",28-OCT-24
"100286","100286","LINCOLN LABORATORY","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100286","LINCOLN LABORATORY","","","","","","","","","","","","",28-OCT-24
"100022","100022","LIBRARIES","100000","PRESIDENT","100001","PROVOST AREA","100022","LIBRARIES","","","","","","","","","","","","","","",28-OCT-24
"202329","202329","PI-RESEARCH LAB OF ELECTRONICS P267000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100146","RESEARCH LABORATORY OF ELECTRONICS","202329","PI-RESEARCH LAB OF ELECTRONICS P267000","","","","","","","","","","",28-OCT-24
"401490","401490","DH-MIT-SUTD COLLABORATION","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100543","MIT-SUTD COLLABORATION","401490","DH-MIT-SUTD COLLABORATION","","","","","","","","","","",28-OCT-24
"103200","103200","GO - SKOLKOVO P401802","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100551","SKOLKOVO P401802","103200","GO - SKOLKOVO P401802","","","","","","","","","","",28-OCT-24
"202761","202761","PI-CTR INNOVATION PROD DEVEL P068900","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100585","CENTER FOR INNOVATION IN PRODUCT DEVELOP","202761","PI-CTR INNOVATION PROD DEVEL P068900","","","","","","","","","","",28-OCT-24
"202266","202266","PI-MIT MUSEUM P401811","100000","PRESIDENT","100001","PROVOST AREA","100021","ASSOC PROVOST FOR THE ARTS","100174","MUSEUM","202266","PI-MIT MUSEUM P401811","","","","","","","","","","",28-OCT-24
"400752","400752","DH-UNDERGRADUATE EDUCATION PROGRAMME","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","400750","DH-CAMBRIDGE-MIT INSTITUTE P400900","400752","DH-UNDERGRADUATE EDUCATION PROGRAMME","","","","","","","","","","",28-OCT-24
"101211","101211","GO-VP FOR RESEARCH P401860","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100135","VP FOR RESEARCH","101211","GO-VP FOR RESEARCH P401860","","","","","","","","","","",28-OCT-24
"205830","205830","KOSTER /KARL F CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205830","KOSTER /KARL F CMI P400900","","","","","","","","","","",28-OCT-24
"221139","221139","PI - MITIBMAI P060050","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100729","MIT IBM AI LABORATORY","221139","PI - MITIBMAI P060050","","","","","","","","","","",28-OCT-24
